timestamp,start_time,end_time,start_matrix,end_matrix,execution_time_sec,start_stats_timestamp,end_stats_timestamp,start_stats_actual_timestamp,end_stats_actual_timestamp,container_count,end_container_count,optimized_cpu_percent,end_optimized_cpu_percent,optimized_memory_mb,end_optimized_memory_mb,optimized_memory_percent,end_optimized_memory_percent,optimized_memory_limit_mb,end_optimized_memory_limit_mb,optimized_pids,end_optimized_pids,optimized_status,end_optimized_status,rossim_cpu_percent,end_rossim_cpu_percent,rossim_memory_mb,end_rossim_memory_mb,rossim_memory_percent,end_rossim_memory_percent,rossim_memory_limit_mb,end_rossim_memory_limit_mb,rossim_pids,end_rossim_pids,rossim_status,end_rossim_status,tmsserver_cpu_percent,end_tmsserver_cpu_percent,tmsserver_memory_mb,end_tmsserver_memory_mb,tmsserver_memory_percent,end_tmsserver_memory_percent,tmsserver_memory_limit_mb,end_tmsserver_memory_limit_mb,tmsserver_pids,end_tmsserver_pids,tmsserver_status,end_tmsserver_status,rosadapter_moveit_cpu_percent,end_rosadapter_moveit_cpu_percent,rosadapter_moveit_memory_mb,end_rosadapter_moveit_memory_mb,rosadapter_moveit_memory_percent,end_rosadapter_moveit_memory_percent,rosadapter_moveit_memory_limit_mb,end_rosadapter_moveit_memory_limit_mb,rosadapter_moveit_pids,end_rosadapter_moveit_pids,rosadapter_moveit_status,end_rosadapter_moveit_status,rosadapter_phosphobot_cpu_percent,end_rosadapter_phosphobot_cpu_percent,rosadapter_phosphobot_memory_mb,end_rosadapter_phosphobot_memory_mb,rosadapter_phosphobot_memory_percent,end_rosadapter_phosphobot_memory_percent,rosadapter_phosphobot_memory_limit_mb,end_rosadapter_phosphobot_memory_limit_mb,rosadapter_phosphobot_pids,end_rosadapter_phosphobot_pids,rosadapter_phosphobot_status,end_rosadapter_phosphobot_status,stats_monitor_cpu_percent,end_stats_monitor_cpu_percent,stats_monitor_memory_mb,end_stats_monitor_memory_mb,stats_monitor_memory_percent,end_stats_monitor_memory_percent,stats_monitor_memory_limit_mb,end_stats_monitor_memory_limit_mb,stats_monitor_pids,end_stats_monitor_pids,stats_monitor_status,end_stats_monitor_status,jupyter_notebooks_jupyter_1_cpu_percent,end_jupyter_notebooks_jupyter_1_cpu_percent,jupyter_notebooks_jupyter_1_memory_mb,end_jupyter_notebooks_jupyter_1_memory_mb,jupyter_notebooks_jupyter_1_memory_percent,end_jupyter_notebooks_jupyter_1_memory_percent,jupyter_notebooks_jupyter_1_memory_limit_mb,end_jupyter_notebooks_jupyter_1_memory_limit_mb,jupyter_notebooks_jupyter_1_pids,end_jupyter_notebooks_jupyter_1_pids,jupyter_notebooks_jupyter_1_status,end_jupyter_notebooks_jupyter_1_status,odysseus_odysseus_1_cpu_percent,end_odysseus_odysseus_1_cpu_percent,odysseus_odysseus_1_memory_mb,end_odysseus_odysseus_1_memory_mb,odysseus_odysseus_1_memory_percent,end_odysseus_odysseus_1_memory_percent,odysseus_odysseus_1_memory_limit_mb,end_odysseus_odysseus_1_memory_limit_mb,odysseus_odysseus_1_pids,end_odysseus_odysseus_1_pids,odysseus_odysseus_1_status,end_odysseus_odysseus_1_status,odysseus_searxng_1_cpu_percent,end_odysseus_searxng_1_cpu_percent,odysseus_searxng_1_memory_mb,end_odysseus_searxng_1_memory_mb,odysseus_searxng_1_memory_percent,end_odysseus_searxng_1_memory_percent,odysseus_searxng_1_memory_limit_mb,end_odysseus_searxng_1_memory_limit_mb,odysseus_searxng_1_pids,end_odysseus_searxng_1_pids,odysseus_searxng_1_status,end_odysseus_searxng_1_status,odysseus_chromadb_1_cpu_percent,end_odysseus_chromadb_1_cpu_percent,odysseus_chromadb_1_memory_mb,end_odysseus_chromadb_1_memory_mb,odysseus_chromadb_1_memory_percent,end_odysseus_chromadb_1_memory_percent,odysseus_chromadb_1_memory_limit_mb,end_odysseus_chromadb_1_memory_limit_mb,odysseus_chromadb_1_pids,end_odysseus_chromadb_1_pids,odysseus_chromadb_1_status,end_odysseus_chromadb_1_status,odysseus_ntfy_1_cpu_percent,end_odysseus_ntfy_1_cpu_percent,odysseus_ntfy_1_memory_mb,end_odysseus_ntfy_1_memory_mb,odysseus_ntfy_1_memory_percent,end_odysseus_ntfy_1_memory_percent,odysseus_ntfy_1_memory_limit_mb,end_odysseus_ntfy_1_memory_limit_mb,odysseus_ntfy_1_pids,end_odysseus_ntfy_1_pids,odysseus_ntfy_1_status,end_odysseus_ntfy_1_status
2026-06-07T03:50:58.940451,2026-06-07T03:50:58.940451,2026-06-07T03:51:00.694978,-1.0000000000;0.0000000000;-0.0000000000;0.0000000000;0.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;-1.0000000000;219.3876119678;0.0000000000;0.0000000000;0.0000000000;1.0000000000,-1.0000000000;0.0000000000;-0.0000000000;0.0000000000;0.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;-1.0000000000;219.3876119678;0.0000000000;0.0000000000;0.0000000000;1.0000000000,1.755,2026-06-07T03:50:59.453896,2026-06-07T03:51:01.273347,2026-06-07T03:50:57.403139,2026-06-07T03:50:57.403139,10,10,225.83,225.83,2313.65,2313.65,15.03,15.03,15392.21,15392.21,173,173,running,running,258.24,258.24,672.52,672.52,16.42,16.42,4096.0,4096.0,220,220,running,running,100.76,100.76,626.48,626.48,4.07,4.07,15392.21,15392.21,15,15,running,running,5.38,5.38,84.53,84.53,2.06,2.06,4096.0,4096.0,19,19,running,running,0.08,0.08,76.59,76.59,3.74,3.74,2048.0,2048.0,18,18,running,running,0.12,0.12,44.74,44.74,0.29,0.29,15392.21,15392.21,3,3,running,running,,,,,,,,,,,,,0.3,0.3,614.02,614.02,3.99,3.99,15392.21,15392.21,36,36,running,running,17.25,17.25,183.34,183.34,1.19,1.19,15392.21,15392.21,8,8,running,running,0.0,0.0,42.56,42.56,0.28,0.28,15392.21,15392.21,10,10,running,running,0.0,0.0,46.21,46.21,0.3,0.3,15392.21,15392.21,10,10,running,running
2026-06-07T03:51:40.501947,2026-06-07T03:51:40.501947,2026-06-07T03:51:43.566567,-1.0000000000;0.0000000000;-0.0000000000;0.0000000000;0.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;-1.0000000000;210.0245172092;0.0000000000;0.0000000000;0.0000000000;1.0000000000,-1.0000000000;0.0000000000;-0.0000000000;0.0000000000;0.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;-1.0000000000;204.3891770470;0.0000000000;0.0000000000;0.0000000000;1.0000000000,3.065,2026-06-07T03:51:41.124733,2026-06-07T03:51:43.840166,2026-06-07T03:51:36.160534,2026-06-07T03:51:36.160534,10,10,240.32,240.32,2325.62,2325.62,15.11,15.11,15392.21,15392.21,176,176,running,running,245.93,245.93,686.89,686.89,16.77,16.77,4096.0,4096.0,221,221,running,running,100.77,100.77,633.2,633.2,4.11,4.11,15392.21,15392.21,15,15,running,running,5.4,5.4,84.6,84.6,2.07,2.07,4096.0,4096.0,19,19,running,running,0.09,0.09,76.6,76.6,3.74,3.74,2048.0,2048.0,18,18,running,running,0.12,0.12,44.79,44.79,0.29,0.29,15392.21,15392.21,3,3,running,running,,,,,,,,,,,,,0.35,0.35,614.02,614.02,3.99,3.99,15392.21,15392.21,36,36,running,running,0.0,0.0,183.33,183.33,1.19,1.19,15392.21,15392.21,8,8,running,running,0.0,0.0,42.56,42.56,0.28,0.28,15392.21,15392.21,10,10,running,running,0.0,0.0,46.21,46.21,0.3,0.3,15392.21,15392.21,10,10,running,running
2026-06-07T03:51:41.537159,2026-06-07T03:51:41.537159,2026-06-07T03:51:42.784007,-1.0000000000;0.0000000000;-0.0000000000;0.0000000000;0.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;-1.0000000000;204.3891770470;0.0000000000;0.0000000000;0.0000000000;1.0000000000,-1.0000000000;0.0000000000;-0.0000000000;0.0000000000;0.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;-1.0000000000;204.3891770470;0.0000000000;0.0000000000;0.0000000000;1.0000000000,1.247,2026-06-07T03:51:41.807993,2026-06-07T03:51:43.136233,2026-06-07T03:51:36.160534,2026-06-07T03:51:36.160534,10,10,240.32,240.32,2325.62,2325.62,15.11,15.11,15392.21,15392.21,176,176,running,running,245.93,245.93,686.89,686.89,16.77,16.77,4096.0,4096.0,221,221,running,running,100.77,100.77,633.2,633.2,4.11,4.11,15392.21,15392.21,15,15,running,running,5.4,5.4,84.6,84.6,2.07,2.07,4096.0,4096.0,19,19,running,running,0.09,0.09,76.6,76.6,3.74,3.74,2048.0,2048.0,18,18,running,running,0.12,0.12,44.79,44.79,0.29,0.29,15392.21,15392.21,3,3,running,running,,,,,,,,,,,,,0.35,0.35,614.02,614.02,3.99,3.99,15392.21,15392.21,36,36,running,running,0.0,0.0,183.33,183.33,1.19,1.19,15392.21,15392.21,8,8,running,running,0.0,0.0,42.56,42.56,0.28,0.28,15392.21,15392.21,10,10,running,running,0.0,0.0,46.21,46.21,0.3,0.3,15392.21,15392.21,10,10,running,running
2026-06-07T03:52:33.110972,2026-06-07T03:52:33.110972,2026-06-07T03:52:38.195167,-1.0000000000;0.0000000000;-0.0000000000;0.0000000000;0.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;-1.0000000000;164.2645746194;0.0000000000;0.0000000000;0.0000000000;1.0000000000,-1.0000000000;0.0000000000;-0.0000000000;0.0000000000;0.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;-1.0000000000;140.3622575241;0.0000000000;0.0000000000;0.0000000000;1.0000000000,5.084,2026-06-07T03:52:33.240806,2026-06-07T03:52:38.637806,2026-06-07T03:52:13.959857,2026-06-07T03:52:34.334075,10,10,261.58,259.06,2328.27,2323.98,15.13,15.1,15392.21,15392.21,176,164,running,running,226.33,239.82,640.1,639.29,15.63,15.61,4096.0,4096.0,193,189,running,running,102.74,102.35,640.42,640.42,4.16,4.16,15392.21,15392.21,15,15,running,running,4.27,4.85,84.6,84.6,2.07,2.07,4096.0,4096.0,19,19,running,running,0.07,0.08,76.62,76.62,3.74,3.74,2048.0,2048.0,18,18,running,running,0.13,0.12,44.85,44.88,0.29,0.29,15392.21,15392.21,3,3,running,running,,,,,,,,,,,,,0.28,0.36,614.02,614.02,3.99,3.99,15392.21,15392.21,36,36,running,running,0.0,0.0,183.34,183.34,1.19,1.19,15392.21,15392.21,8,8,running,running,0.0,0.0,42.56,42.56,0.28,0.28,15392.21,15392.21,10,10,running,running,0.0,0.0,46.21,46.21,0.3,0.3,15392.21,15392.21,10,10,running,running
2026-06-07T03:52:33.951502,2026-06-07T03:52:33.951502,2026-06-07T03:52:34.988032,-1.0000000000;0.0000000000;-0.0000000000;0.0000000000;0.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;-1.0000000000;138.8819858648;0.0000000000;0.0000000000;0.0000000000;1.0000000000,-1.0000000000;0.0000000000;-0.0000000000;0.0000000000;0.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;-1.0000000000;138.8819858648;0.0000000000;0.0000000000;0.0000000000;1.0000000000,1.037,2026-06-07T03:52:34.582745,2026-06-07T03:52:35.279359,2026-06-07T03:52:34.334075,2026-06-07T03:52:34.334075,10,10,259.06,259.06,2323.98,2323.98,15.1,15.1,15392.21,15392.21,164,164,running,running,239.82,239.82,639.29,639.29,15.61,15.61,4096.0,4096.0,189,189,running,running,102.35,102.35,640.42,640.42,4.16,4.16,15392.21,15392.21,15,15,running,running,4.85,4.85,84.6,84.6,2.07,2.07,4096.0,4096.0,19,19,running,running,0.08,0.08,76.62,76.62,3.74,3.74,2048.0,2048.0,18,18,running,running,0.12,0.12,44.88,44.88,0.29,0.29,15392.21,15392.21,3,3,running,running,,,,,,,,,,,,,0.36,0.36,614.02,614.02,3.99,3.99,15392.21,15392.21,36,36,running,running,0.0,0.0,183.34,183.34,1.19,1.19,15392.21,15392.21,8,8,running,running,0.0,0.0,42.56,42.56,0.28,0.28,15392.21,15392.21,10,10,running,running,0.0,0.0,46.21,46.21,0.3,0.3,15392.21,15392.21,10,10,running,running
2026-06-07T03:52:35.693946,2026-06-07T03:52:35.693946,2026-06-07T03:52:36.708497,-1.0000000000;0.0000000000;-0.0000000000;0.0000000000;0.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;-1.0000000000;140.3622575241;0.0000000000;0.0000000000;0.0000000000;1.0000000000,-1.0000000000;0.0000000000;-0.0000000000;0.0000000000;0.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;-1.0000000000;140.3622575241;0.0000000000;0.0000000000;0.0000000000;1.0000000000,1.015,2026-06-07T03:52:35.988933,2026-06-07T03:52:37.304443,2026-06-07T03:52:34.334075,2026-06-07T03:52:34.334075,10,10,259.06,259.06,2323.98,2323.98,15.1,15.1,15392.21,15392.21,164,164,running,running,239.82,239.82,639.29,639.29,15.61,15.61,4096.0,4096.0,189,189,running,running,102.35,102.35,640.42,640.42,4.16,4.16,15392.21,15392.21,15,15,running,running,4.85,4.85,84.6,84.6,2.07,2.07,4096.0,4096.0,19,19,running,running,0.08,0.08,76.62,76.62,3.74,3.74,2048.0,2048.0,18,18,running,running,0.12,0.12,44.88,44.88,0.29,0.29,15392.21,15392.21,3,3,running,running,,,,,,,,,,,,,0.36,0.36,614.02,614.02,3.99,3.99,15392.21,15392.21,36,36,running,running,0.0,0.0,183.34,183.34,1.19,1.19,15392.21,15392.21,8,8,running,running,0.0,0.0,42.56,42.56,0.28,0.28,15392.21,15392.21,10,10,running,running,0.0,0.0,46.21,46.21,0.3,0.3,15392.21,15392.21,10,10,running,running
2026-06-07T03:57:11.180015,2026-06-07T03:57:11.180015,2026-06-07T03:57:13.639507,-1.0000000000;0.0000000000;-0.0000000000;0.0000000000;0.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;-1.0000000000;110.0000000000;0.0000000000;0.0000000000;0.0000000000;1.0000000000,-1.0000000000;0.0000000000;-0.0000000000;0.0000000000;0.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;-1.0000000000;110.0000000000;0.0000000000;0.0000000000;0.0000000000;1.0000000000,2.459,2026-06-07T03:57:11.628815,2026-06-07T03:57:13.972955,2026-06-07T03:56:54.715035,2026-06-07T03:56:54.715035,10,10,4.75,4.75,994.36,994.36,6.46,6.46,15392.21,15392.21,173,173,running,running,244.33,244.33,645.29,645.29,15.75,15.75,4096.0,4096.0,218,218,running,running,2.7,2.7,240.18,240.18,1.56,1.56,15392.21,15392.21,12,12,running,running,5.75,5.75,84.35,84.35,2.06,2.06,4096.0,4096.0,19,19,running,running,0.06,0.06,76.57,76.57,3.74,3.74,2048.0,2048.0,18,18,running,running,0.08,0.08,44.84,44.84,0.29,0.29,15392.21,15392.21,3,3,running,running,,,,,,,,,,,,,0.24,0.24,614.02,614.02,3.99,3.99,15392.21,15392.21,36,36,running,running,3.72,3.72,183.33,183.33,1.19,1.19,15392.21,15392.21,8,8,running,running,0.0,0.0,42.56,42.56,0.28,0.28,15392.21,15392.21,10,10,running,running,0.0,0.0,46.21,46.21,0.3,0.3,15392.21,15392.21,10,10,running,running
2026-06-07T03:57:20.680722,2026-06-07T03:57:20.680722,2026-06-07T03:57:23.832589,-1.0000000000;0.0000000000;-0.0000000000;0.0000000000;0.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;-1.0000000000;112.5972542767;0.0000000000;0.0000000000;0.0000000000;1.0000000000,-1.0000000000;0.0000000000;-0.0000000000;0.0000000000;0.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;-1.0000000000;237.6808353202;0.0000000000;0.0000000000;0.0000000000;1.0000000000,3.152,2026-06-07T03:57:20.883057,2026-06-07T03:57:24.253998,2026-06-07T03:57:14.047275,2026-06-07T03:57:14.047275,10,10,69.12,69.12,1180.4,1180.4,7.67,7.67,15392.21,15392.21,171,171,running,running,256.32,256.32,645.3,645.3,15.75,15.75,4096.0,4096.0,218,218,running,running,1.86,1.86,280.95,280.95,1.83,1.83,15392.21,15392.21,15,15,running,running,4.63,4.63,84.36,84.36,2.06,2.06,4096.0,4096.0,19,19,running,running,0.08,0.08,76.58,76.58,3.74,3.74,2048.0,2048.0,18,18,running,running,0.08,0.08,44.86,44.86,0.29,0.29,15392.21,15392.21,3,3,running,running,,,,,,,,,,,,,0.23,0.23,614.03,614.03,3.99,3.99,15392.21,15392.21,36,36,running,running,18.93,18.93,183.33,183.33,1.19,1.19,15392.21,15392.21,8,8,running,running,0.0,0.0,42.56,42.56,0.28,0.28,15392.21,15392.21,10,10,running,running,0.0,0.0,46.21,46.21,0.3,0.3,15392.21,15392.21,10,10,running,running
2026-06-07T03:57:21.513967,2026-06-07T03:57:21.513967,2026-06-07T03:57:22.647438,-1.0000000000;0.0000000000;-0.0000000000;0.0000000000;0.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;-1.0000000000;237.6808353202;0.0000000000;0.0000000000;0.0000000000;1.0000000000,-1.0000000000;0.0000000000;-0.0000000000;0.0000000000;0.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;-1.0000000000;237.6808353202;0.0000000000;0.0000000000;0.0000000000;1.0000000000,1.133,2026-06-07T03:57:21.572706,2026-06-07T03:57:22.919812,2026-06-07T03:57:14.047275,2026-06-07T03:57:14.047275,10,10,69.12,69.12,1180.4,1180.4,7.67,7.67,15392.21,15392.21,171,171,running,running,256.32,256.32,645.3,645.3,15.75,15.75,4096.0,4096.0,218,218,running,running,1.86,1.86,280.95,280.95,1.83,1.83,15392.21,15392.21,15,15,running,running,4.63,4.63,84.36,84.36,2.06,2.06,4096.0,4096.0,19,19,running,running,0.08,0.08,76.58,76.58,3.74,3.74,2048.0,2048.0,18,18,running,running,0.08,0.08,44.86,44.86,0.29,0.29,15392.21,15392.21,3,3,running,running,,,,,,,,,,,,,0.23,0.23,614.03,614.03,3.99,3.99,15392.21,15392.21,36,36,running,running,18.93,18.93,183.33,183.33,1.19,1.19,15392.21,15392.21,8,8,running,running,0.0,0.0,42.56,42.56,0.28,0.28,15392.21,15392.21,10,10,running,running,0.0,0.0,46.21,46.21,0.3,0.3,15392.21,15392.21,10,10,running,running
2026-06-07T05:04:15.647969,2026-06-07T05:04:15.647969,2026-06-07T05:04:21.147076,-1.0000000000;0.0000000000;-0.0000000000;0.0000000000;0.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;-1.0000000000;217.1038989087;0.0000000000;0.0000000000;0.0000000000;1.0000000000,-1.0000000000;0.0000000000;-0.0000000000;0.0000000000;0.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;-1.0000000000;217.1038989087;0.0000000000;0.0000000000;0.0000000000;1.0000000000,5.499,2026-06-07T05:04:16.164189,2026-06-07T05:04:21.574059,2026-06-07T05:04:03.490243,2026-06-07T05:04:03.490243,10,10,269.26,269.26,2449.64,2449.64,15.91,15.91,15392.21,15392.21,164,164,running,running,217.15,217.15,669.71,669.71,16.35,16.35,4096.0,4096.0,214,214,running,running,100.95,100.95,690.45,690.45,4.49,4.49,15392.21,15392.21,15,15,running,running,4.67,4.67,84.72,84.72,2.07,2.07,4096.0,4096.0,19,19,running,running,0.15,0.15,67.82,67.82,3.31,3.31,2048.0,2048.0,18,18,running,running,0.09,0.09,46.62,46.62,0.3,0.3,15392.21,15392.21,3,3,running,running,,,,,,,,,,,,,0.36,0.36,614.57,614.57,3.99,3.99,15392.21,15392.21,36,36,running,running,0.0,0.0,183.47,183.47,1.19,1.19,15392.21,15392.21,8,8,running,running,0.0,0.0,42.56,42.56,0.28,0.28,15392.21,15392.21,10,10,running,running,0.0,0.0,46.29,46.29,0.3,0.3,15392.21,15392.21,10,10,running,running
2026-06-07T06:21:52.997713,2026-06-07T06:21:52.997713,2026-06-07T06:22:00.602252,-1.0000000000;0.0000000000;-0.0000000000;0.0000000000;0.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;-1.0000000000;201.1124086699;0.0000000000;0.0000000000;0.0000000000;1.0000000000,-1.0000000000;0.0000000000;-0.0000000000;0.0000000000;0.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;-1.0000000000;199.2260196055;0.0000000000;0.0000000000;0.0000000000;1.0000000000,7.605,2026-06-07T06:21:53.442782,2026-06-07T06:22:00.872007,2026-06-07T06:21:40.405613,2026-06-07T06:21:59.636805,10,10,262.1,258.63,2447.41,2447.57,15.9,15.9,15392.21,15392.21,164,164,running,running,210.42,224.6,632.34,632.85,15.44,15.45,4096.0,4096.0,199,199,running,running,102.5,105.2,699.64,699.64,4.55,4.55,15392.21,15392.21,15,15,running,running,3.78,5.73,84.72,84.72,2.07,2.07,4096.0,4096.0,19,19,running,running,0.06,0.06,68.23,68.23,3.33,3.33,2048.0,2048.0,18,18,running,running,0.15,0.17,46.7,46.69,0.3,0.3,15392.21,15392.21,3,3,running,running,,,,,,,,,,,,,0.25,0.22,614.61,614.61,3.99,3.99,15392.21,15392.21,36,36,running,running,15.24,0.0,183.48,183.41,1.19,1.19,15392.21,15392.21,8,8,running,running,0.0,0.0,42.56,42.56,0.28,0.28,15392.21,15392.21,10,10,running,running,0.0,0.0,46.38,46.38,0.3,0.3,15392.21,15392.21,10,10,running,running
2026-06-07T06:21:54.168118,2026-06-07T06:21:54.168118,2026-06-07T06:21:59.546039,-1.0000000000;0.0000000000;-0.0000000000;0.0000000000;0.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;-1.0000000000;199.2260196055;0.0000000000;0.0000000000;0.0000000000;1.0000000000,-1.0000000000;0.0000000000;-0.0000000000;0.0000000000;0.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;-1.0000000000;199.2260196055;0.0000000000;0.0000000000;0.0000000000;1.0000000000,5.378,2026-06-07T06:21:54.780023,2026-06-07T06:22:00.166611,2026-06-07T06:21:40.405613,2026-06-07T06:21:59.636805,10,10,262.1,258.63,2447.41,2447.57,15.9,15.9,15392.21,15392.21,164,164,running,running,210.42,224.6,632.34,632.85,15.44,15.45,4096.0,4096.0,199,199,running,running,102.5,105.2,699.64,699.64,4.55,4.55,15392.21,15392.21,15,15,running,running,3.78,5.73,84.72,84.72,2.07,2.07,4096.0,4096.0,19,19,running,running,0.06,0.06,68.23,68.23,3.33,3.33,2048.0,2048.0,18,18,running,running,0.15,0.17,46.7,46.69,0.3,0.3,15392.21,15392.21,3,3,running,running,,,,,,,,,,,,,0.25,0.22,614.61,614.61,3.99,3.99,15392.21,15392.21,36,36,running,running,15.24,0.0,183.48,183.41,1.19,1.19,15392.21,15392.21,8,8,running,running,0.0,0.0,42.56,42.56,0.28,0.28,15392.21,15392.21,10,10,running,running,0.0,0.0,46.38,46.38,0.3,0.3,15392.21,15392.21,10,10,running,running
2026-06-07T06:22:18.481044,2026-06-07T06:22:18.481044,2026-06-07T06:22:23.254441,-1.0000000000;0.0000000000;-0.0000000000;0.0000000000;0.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;-1.0000000000;184.8594757507;0.0000000000;0.0000000000;0.0000000000;1.0000000000,-1.0000000000;0.0000000000;-0.0000000000;0.0000000000;0.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;-1.0000000000;110.3742546590;0.0000000000;0.0000000000;0.0000000000;1.0000000000,4.773,2026-06-07T06:22:18.994968,2026-06-07T06:22:23.783627,2026-06-07T06:22:18.847748,2026-06-07T06:22:18.847748,10,10,271.62,271.62,2450.58,2450.58,15.92,15.92,15392.21,15392.21,164,164,running,running,205.21,205.21,633.39,633.39,15.46,15.46,4096.0,4096.0,199,199,running,running,102.31,102.31,715.73,715.73,4.65,4.65,15392.21,15392.21,15,15,running,running,4.11,4.11,84.73,84.73,2.07,2.07,4096.0,4096.0,19,19,running,running,0.11,0.11,68.35,68.35,3.34,3.34,2048.0,2048.0,18,18,running,running,0.13,0.13,46.69,46.69,0.3,0.3,15392.21,15392.21,3,3,running,running,,,,,,,,,,,,,0.27,0.27,614.61,614.61,3.99,3.99,15392.21,15392.21,36,36,running,running,0.0,0.0,183.41,183.41,1.19,1.19,15392.21,15392.21,8,8,running,running,0.0,0.0,42.56,42.56,0.28,0.28,15392.21,15392.21,10,10,running,running,0.0,0.0,46.38,46.38,0.3,0.3,15392.21,15392.21,10,10,running,running
2026-06-07T06:22:19.448424,2026-06-07T06:22:19.448424,2026-06-07T06:22:20.467368,-1.0000000000;0.0000000000;-0.0000000000;0.0000000000;0.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;-1.0000000000;113.3464314772;0.0000000000;0.0000000000;0.0000000000;1.0000000000,-1.0000000000;0.0000000000;-0.0000000000;0.0000000000;0.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;-1.0000000000;113.3464314772;0.0000000000;0.0000000000;0.0000000000;1.0000000000,1.019,2026-06-07T06:22:19.690224,2026-06-07T06:22:21.046133,2026-06-07T06:22:18.847748,2026-06-07T06:22:18.847748,10,10,271.62,271.62,2450.58,2450.58,15.92,15.92,15392.21,15392.21,164,164,running,running,205.21,205.21,633.39,633.39,15.46,15.46,4096.0,4096.0,199,199,running,running,102.31,102.31,715.73,715.73,4.65,4.65,15392.21,15392.21,15,15,running,running,4.11,4.11,84.73,84.73,2.07,2.07,4096.0,4096.0,19,19,running,running,0.11,0.11,68.35,68.35,3.34,3.34,2048.0,2048.0,18,18,running,running,0.13,0.13,46.69,46.69,0.3,0.3,15392.21,15392.21,3,3,running,running,,,,,,,,,,,,,0.27,0.27,614.61,614.61,3.99,3.99,15392.21,15392.21,36,36,running,running,0.0,0.0,183.41,183.41,1.19,1.19,15392.21,15392.21,8,8,running,running,0.0,0.0,42.56,42.56,0.28,0.28,15392.21,15392.21,10,10,running,running,0.0,0.0,46.38,46.38,0.3,0.3,15392.21,15392.21,10,10,running,running
2026-06-07T06:22:21.044647,2026-06-07T06:22:21.044647,2026-06-07T06:22:22.169802,-1.0000000000;0.0000000000;-0.0000000000;0.0000000000;0.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;-1.0000000000;110.3742546590;0.0000000000;0.0000000000;0.0000000000;1.0000000000,-1.0000000000;0.0000000000;-0.0000000000;0.0000000000;0.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;-1.0000000000;110.3742546590;0.0000000000;0.0000000000;0.0000000000;1.0000000000,1.125,2026-06-07T06:22:21.746866,2026-06-07T06:22:22.453009,2026-06-07T06:22:18.847748,2026-06-07T06:22:18.847748,10,10,271.62,271.62,2450.58,2450.58,15.92,15.92,15392.21,15392.21,164,164,running,running,205.21,205.21,633.39,633.39,15.46,15.46,4096.0,4096.0,199,199,running,running,102.31,102.31,715.73,715.73,4.65,4.65,15392.21,15392.21,15,15,running,running,4.11,4.11,84.73,84.73,2.07,2.07,4096.0,4096.0,19,19,running,running,0.11,0.11,68.35,68.35,3.34,3.34,2048.0,2048.0,18,18,running,running,0.13,0.13,46.69,46.69,0.3,0.3,15392.21,15392.21,3,3,running,running,,,,,,,,,,,,,0.27,0.27,614.61,614.61,3.99,3.99,15392.21,15392.21,36,36,running,running,0.0,0.0,183.41,183.41,1.19,1.19,15392.21,15392.21,8,8,running,running,0.0,0.0,42.56,42.56,0.28,0.28,15392.21,15392.21,10,10,running,running,0.0,0.0,46.38,46.38,0.3,0.3,15392.21,15392.21,10,10,running,running
